StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,MobileDev,Q_TotalDuration,AmazonId,treatment
2021-12-08 10:10:16,2021-12-08 10:11:26,IP Address,208.203.211.121,100,69,True,2021-12-08 10:11:26,R_2CH92g47VsOyvqU,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,I agree to participate,Somewhat familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Strongly agree,More likely,Conservative,Democratic,"Not an immigrant, but at least one parent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",33,"$50,000 to $74,999",Male,"Catholic ",,0,69,A1ANE1156DB9C8,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:08:07,2021-12-08 10:11:27,IP Address,107.145.101.44,100,199,True,2021-12-08 10:11:27,R_1d0k8kq6Y6oUsCE,,,,,28.206207275390625,-80.68740081787109375,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Disagree,More likely,Conservative,Republican,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",41,"$50,000 to $74,999",Male,"Catholic ",None,0,199,A1PF1T680LSXQ5,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:06:40,2021-12-08 10:11:28,IP Address,147.124.212.211,100,288,True,2021-12-08 10:11:28,R_21n48YGedah5kw5,,,,,32.776702880859375,-96.80500030517578125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Neither agree nor disagree,Disagree,More likely,Liberal,Democratic,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",High school or equivalent,"White, not Hispanic/Latino",26,"$20,000 to $34,999",Female,Spiritual—not religious,No,0,288,AOZ8ZWLX0ZPEQ,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:07:37,2021-12-08 10:11:28,IP Address,73.71.182.153,100,231,True,2021-12-08 10:11:29,R_2Tn0PKAvxDj6jU7,,,,,37.5625,-122.000396728515625,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly agree,Agree,More likely,Liberal,Democratic,"Not an immigrant, but at least one parent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",30,"Less than $20,000",Male,"Catholic ",good survey,0,231,A2Y9EMAU0CRFX9,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:07:34,2021-12-08 10:11:30,IP Address,107.80.217.134,100,236,True,2021-12-08 10:11:30,R_3GBOy3ZrGfMwPYC,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat less refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Strongly agree,More likely,Liberal,Democratic,"Not an immigrant, but at least one parent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",39,"$35,000 to $49,999",Male,"Catholic ",Nice.,0,236,A3243HCN0T5GJJ,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:08:51,2021-12-08 10:11:31,IP Address,97.114.114.231,100,160,True,2021-12-08 10:11:31,R_12fnikAn8phoX9a,,,,,34.9463958740234375,-92.03220367431640625,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Disagree,Neither agree nor disagree,Less likely,Conservative,Independent,"Not an immigrant, parents and grandparents are not immigrants",Some college coursework completed,"White, not Hispanic/Latino",59,"Less than $20,000",Male,Other,,0,160,A3C7COPV48I37D,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:10:01,2021-12-08 10:11:31,IP Address,98.10.58.230,100,89,True,2021-12-08 10:11:31,R_26n05L8dYQ7exvV,,,,,43.144195556640625,-77.55030059814453125,anonymous,EN,I agree to participate,Very familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Agree,Strongly disagree,More likely,Very Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Master's degree,"White, not Hispanic/Latino",31,"$50,000 to $74,999",Female,Agnostic,no,0,89,A2I4PRZ9IZMKON,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:09:50,2021-12-08 10:11:32,IP Address,71.47.166.122,100,101,True,2021-12-08 10:11:32,R_UFt8tQTNU34Zzqx,,,,,28.45379638671875,-81.46739959716796875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are significantly more dangerous than the average resident in the US.,Strongly agree,Agree,Significantly more likely,Very Conservative,Republican,Immigrant (foreign born),Master's degree,"White, not Hispanic/Latino",35,"$50,000 to $74,999",Female,Protestant,interesting study.,0,101,A2ADMKI6FDAO64,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:07:21,2021-12-08 10:11:35,IP Address,46.232.14.183,100,253,True,2021-12-08 10:11:35,R_yxAa0dQiNGsWO2Z,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat decrease admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are significantly less dangerous than the average resident in the US.,Agree,Strongly disagree,More likely,Conservative,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Master's degree,"White, not Hispanic/Latino",26,"$35,000 to $49,999",Female,"Catholic ",interesting,0,253,AF80Y4CDGKB1Z,There is an ongoing discussion on how to reform asylum and refugee policy.
2021-12-08 10:09:34,2021-12-08 10:11:35,IP Address,209.152.137.105,100,121,True,2021-12-08 10:11:35,R_27y98vgetQyCufi,,,,,37.244293212890625,-90.9604034423828125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle significantly more refugees and asylum seekers.,Refugees/asylum seekers pose the same level of danger compared to the average resident in the US.,Strongly disagree,Disagree,Significantly more likely,Very Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",High school or equivalent,"White, not Hispanic/Latino",24,"Less than $20,000",Male,Agnostic,Thank you for being so generous.,0,121,AQOSFDJDAQHEU,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:09:26,2021-12-08 10:11:36,IP Address,70.92.101.12,100,130,True,2021-12-08 10:11:36,R_12SzHlqSeH5CWXf,,,,,37.8249969482421875,-87.56549835205078125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should greatly decrease admissions of refugees and asylum seekers.,My city of residence should resettle significantly less refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly disagree,Agree,Significantly less likely,Conservative,Independent,"Not an immigrant, parents and grandparents are not immigrants",Some college coursework completed,"White, not Hispanic/Latino",40,"$50,000 to $74,999",Male,Agnostic,no,0,130,A3PN17H3QT51O,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
2021-12-08 10:10:10,2021-12-08 10:11:37,IP Address,31.131.8.97,100,87,True,2021-12-08 10:11:38,R_3NEODSIAdAIoVF8,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,I agree to participate,Somewhat familiar,The United States should somewhat increase admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Neither agree nor disagree,Agree,No change,Moderate,Independent,"Not an immigrant, parents are not immigrants, but at least one grandparent is an immigrant",Bachelor's degree,"White, not Hispanic/Latino",38,"$75,000 to $99,999",Male,"Catholic ",good,0,87,A1T9QAVMYHHQFT,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:07:48,2021-12-08 10:11:38,IP Address,202.182.64.187,100,230,True,2021-12-08 10:11:38,R_2aLWmX2HSiog9ST,,,,,40.6078033447265625,-73.821502685546875,anonymous,EN,I agree to participate,Very familiar,The United States should greatly increase admissions of refugees and asylum seekers.,My city of residence should resettle somewhat more refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Agree,Strongly agree,More likely,Conservative,Democratic,Immigrant (foreign born),Bachelor's degree,"Black or African American, not Hispanic/Latino",38,"$35,000 to $49,999",Male,"Catholic ",good survey,0,230,A2493CJADMOXDD,"Some policymakers highlight the dangers of accepting refugees and asylum seekers. They say there is a risk of the refugee or asylum seeker being a member of a gang or terrorist group, and increasing admissions would increase crime in the United States."
2021-12-08 10:10:47,2021-12-08 10:11:39,IP Address,68.3.205.82,100,52,True,2021-12-08 10:11:39,R_3dRiPCSeltV3LKK,,,,,33.3054046630859375,-111.7400970458984375,anonymous,EN,I agree to participate,Somewhat familiar,The United States should keep the same level of admissions of refugees and asylum seekers.,My city of residence should resettle the same number of refugees and asylum seekers.,Refugees/asylum seekers are somewhat more dangerous than the average resident in the US.,Strongly disagree,Strongly agree,Significantly less likely,Liberal,Democratic,"Not an immigrant, parents and grandparents are not immigrants",Bachelor's degree,"White, not Hispanic/Latino",40,"$75,000 to $99,999",Male,"Catholic ",,0,52,A2XVOYY8BDEZXF,"Some policymakers highlight chaos at the southern border. They say the overwhelming influx of illegal immigrants and asylum seekers trying to enter the country has caused loss of control of the border, delegitimizing our asylum system."
